Table
,,,STREET ,CITY ,ST ,RIFLE MFG
,,,,LOUISVILLE ,KY ,30
,,,,LEXINGTON ,KY ,162
,,,1200 ONEAL RD ,LONDON ,KY ,2
,,,,BENTON ,KY ,45
,,,6123 W 5TH STREET RD ,0WENSBORO ,KY ,1
LLC ,,,18 SAMUELS AVE ,MOUNT STERLING ,KY ,5
COMPANY LLC ,,,22 RIFLE TRAIL ,HICKORY ,KY ,393811
,,,,LOUISVILLE ,KY ,12
,,,,WHITESBURG ,KY ,1
,,,,COVINGTON ,KY ,3
SOLUTIONS INC ,,,5438 HWY 1078 N ,HENDERSON ,KY ,20
,,,,HEBRON ,KY ,2124
,,,,BALL ,LA ,7
,,,53481 WEST FONTANA ROAD ,INDEPENDENCE ,LA ,1
,,,,HOUMA ,LA ,3
GUN WORKS LLC ,,,486 FRENCH FORK RD ,JONESVILLE ,LA ,1
LLC ,,,5905 FINANCIAL DR STE 800 ,SHREVEPORT ,LA ,5
,,,,SHREVEPORT ,LA ,34
,,,1304 WASHINGTON ST ,FRANKLINTON ,LA ,5
LLC ,,,9653 MAMMOTH AVE ,BATON ROUGE ,LA ,172
LLC ,,,511 WALTER DR ,LAFAYETTE ,LA ,2
,,,"109 A PARK WEST DRIVE, SUITE 1 ",SCOTT ,LA ,1
,,,132 BEAUREGARD AVE ,SULPHUR ,LA ,10
,,,,SAUGUS ,MA ,6
,,,,PLYMPTON ,MA ,8
,,,,FRANKLIN ,MA ,4
,,,,WORCESTER ,MA ,6730
,,,,WESTFIELD ,MA ,302757
,,,,SPRINGFIELD ,MA ,302343
,,,,AGAWAM ,MA ,34
,,,,WEST SPRINGFIELD ,MA ,2922
,,,,FLORENCE ,MA ,337


Table
46104630 ,HODGES CONSULTING FIRM LLC ,7700 NEVIA WAY
46103820 ,KEYSTONE MANUFACTURING LLC ,1108 S BROADWAY
46133576 ,"LANDEN, RANDAL S ",
46104756 ,LOCK & LOAD FIREARMS LLC ,1923 LEE BURD RD
46103837 ,"LYNCH, JOHN DAVID ",
46104635 ,MERIDIAN ORDNANCE ,
46101973 ,REMINGTON ARMS ,
46104270 ,SOUTHERN ARMAMENT LLC ,201 EASTERN WOOD CT
46103273 ,"STIDHAM, WILLIAM WESLEY JR ",104 WHITESBURG PLAZA
46103574 ,"SUNDAY FARMS, LLC ",3641 MILLS RD
46103033 ,SUPERIOR TACTICAL ,
46103520 ,WM C ANDERSON INC ,1743 ANDERSON BLVD
57203561 ,"ALL WEATHER ARMS, LLC ",128 ROBERTSON RD
57204036 ,BLADES & BARRELS LLC ,
57203368 ,CAJUN TACTICAL LLC ,226 EL PASO DR
57203050 ,CATAHOULA CUSTOM ,
57202879 ,ELITE TACTICAL WEAPONS ,
57203147 ,"EVANS, DAVID W AND COLIN M ",7600 FERN AVE BLDG 1200
57202896 ,H & H GUNSHOP LLC ,
57203043 ,RED JACKET FIREARMS ,
57203429 ,SPECIALTIES OF ACADIANA ,
57203831 ,TWO FOOLS LLC ,
57202835 ,VINTAGE SEASONS INC ,
60411509 ,"CAKOUNES, HARRY G ",622 BROADWAY
60401275 ,"EARLE, STEVEN M ",24 PALMER RD
60404711 ,PRECISION METAL FABRICATORS LLC ,842 UPPER UNION ST STE 7
60435456 ,"SAEILO, INC ",130 GODDARD MEMORIAL DR
60433152 ,"SAVAGE ARMS, INC ",100 SPRINGDALE RD
60401684 ,SMITH & WESSON CORP ,2100 ROOSEVELT AVE
60401163 ,TAUGWANK SPUR CORP ,1670 MAIN ST
60404099 ,TROY INDUSTRIES INC ,151D CAPITAL DR
60436644 ,YANKEE HILL MACHINE CO INC ,20 LADD AVE STE 1
85203603 ,ADCOR DEFENSE INC ,234 S HAVEN ST


