Table
98802883 ,SIERRA ORDNANCE COMPANY LLC ,11845 OCEAN VIEW DR ,SPARKS ,NV ,12 
98803482 ,SWORD INTERNATIONAL INC ,420 USA PARKWAY UNIT #105 ,MCCARRAN ,NV ,281 
98802687 ,TINA CLARE ENTERPRISES ,434 S ROCK BLVD ,SPARKS ,NV ,2 
98801549 ,US FIREARMS ACADEMY LLC ,294 MOANA LANE SUITE B18 ,RENO ,NV ,146 
98800453 ,US ORDNANCE INC ,300 SYDNEY DRIVE ,MCCARRAN ,NV ,35 
98835230 ,WESTEC SYSTEMS ,600 SOUTH VIRGINIA ST ,RENO ,NV ,2 
98802391 ,WILD WEST GUNS LLC ,5225 WYNN ROAD ,LAS VEGAS ,NV ,26 
61603179 ,AMERICAN TACTICAL IMPORTS INC ,100 AIRPARK DR ,ROCHESTER ,NY ,4581 
61602828 ,AX TACTICAL LLC ,4947 COMMERCIAL DR STE 2 ,YORKVILLE ,NY ,2 
61602265 ,"BRISTOL, CHRISTOPHER RAYMOND ",2394 STATE ROUTE 174 ,MARIETTA ,NY ,3 
61401551 ,"CIRELLO, ARMAND R ",537 HUBB SHUTTS RD ,COBLESKILL ,NY ,48 
61602693 ,COATING TECHNOLOGY INC ,800 ST PAUL ST ,ROCHESTER ,NY ,9313 
61602422 ,"DALE, RYAN JAMES ",8148 S MAIN ST ,SPRINGWATER ,NY ,471 
61100967 ,DRAKE ASSOCIATES INC ,33 NEW YORK AVE ,SHELTER ISLAND HEIGHTS ,NY ,32 
61602596 ,"EDDY, MATTHEW WAYNE & WAYNE MALCOM ",4423 UPPER LENOX AVE ,CANASTOTA ,NY ,5 
61602913 ,"HAYNES, CHARLES C ",7803 CAMERODEN RD ,ROME ,NY ,3 
61602170 ,JUST RIGHT CARBINES LLC ,231 SALTONSTALL ST ,CANANDAIGUA ,NY ,12610 
61334276 ,KIMBER MFG INC ,1 LAWTON ST ,YONKERS ,NY ,3898 
61100308 ,LRB OF LONG ISLAND INC ,96 CHERRY LANE ,FLORAL PARK ,NY ,8408 
61400873 ,"MANEY, MICHAEL THOMAS ",35 LOCUST GROVE RD ,SARATOGA SPRINGS ,NY ,21 
61603039 ,PPI CORP ,112 RIVERSIDE DR ,GENESEO ,NY ,2 
61602948 ,PRZ TECHNOLOGIES INC ,5490 BROADWAY ,LANCASTER ,NY ,43 
61602475 ,REMINGTON ARMS COMPANY LLC ,14 HOEFLER AVE ,ILION ,NY ,190530 
61602403 ,"REYNOLDS, DIANE L & JEFFREY D ",5405 ROUTE 62 ,CONEWANGO VALLEY ,NY ,2 
61602756 ,"SWANK, SCOTT E ",551 74TH ST ,NIAGARA FALLS ,NY ,4 
61602575 ,"TAMOL, THOMAS PAUL ",685 WELCH RD ,JAVA CENTER ,NY ,2 
61602467 ,THE GUN LOCKER INC ,40 PEUQUET PKWY ,TONAWANDA ,NY ,1 
61601135 ,TURNBULL MANUFACTURING COMPANY ,6680 RT 5-20 ,BLOOMFIELD ,NY ,104 
61602057 ,XLI CORPORATION ,55 VANGUARD PKWY ,ROCHESTER ,NY ,3178 
43402033 ,7.62MM FIREARMS LLC ,224 NORTH HIGH ST ,WADSWORTH ,OH ,34 
43102394 ,ACRODYNE MEG CO ,41 KINGSTON AVE ,COLUMBUS ,OH ,112 
43103661 ,ALPHA STAR TACTICAL LLC ,3065 SILVER DR ,COLUMBUS ,OH ,30 


