Table
,,,STREET ,CITY ,ST ,RIFLE MFG
,,,,MILTON ,FL ,1
INC ,,,1475 1495 COX ROAD ,COCOA ,FL ,14679
,,,,TITUSVILLE ,FL ,1399
,,,,TITUSVILLE ,FL ,38
INC ,,,3103 81ST COURT E #104 ,BRADENTON ,FL ,49
,,,,SAINT PETERSBURG ,FL ,8
,,,1727 NW ARCADIA WAY ,BOCA RATON ,FL ,43
LEE ,,,3112-3 PALM AVE ,FORT MYERS ,FL ,1
,,,,DAVIE ,FL ,1
,,,6001 JOHNS RD #144 ,TAMPA ,FL ,70
,,,,WINTER HAVEN ,FL ,3
LLC ,,,17120 130TH AVE N ,JUPITER ,FL ,1
,,,1696 OLD OKEECHOBEE RD BLDG 3D ,WEST PALM BEACH ,FL ,287
RIFLES INC ,,,10770 NW 138 ST BAY #3C ,HIALEAH GARDENS ,FL ,13
,,,#5 ,DELAND ,FL ,16
,,,,ZEPHYRHILLS ,FL ,126
INC ,,,3805 FOWLER ST ,FORT MYERS ,FL ,20
,,,,0RLANDO ,FL ,10
,,,,PANACEA ,FL ,2
WAYNE ,,,2236 WARREN WOODS LN ,COTTONDALE ,FL ,5
,,,,CHICKAMAUGA ,GA ,3
,,,,JEFFERSON ,GA ,33
GUNWURKS LLC ,,,121 HODGES STREET ,CORNELIA ,GA ,25
,,,,GROVETOWN ,GA ,6
LLC ,,,1685 BOGGS ROAD SUITE 300 ,DULUTH ,GA ,12513
,,,2029A MARSHALL HUFF RD ,DALLAS ,GA ,28
,,,,FORT OGLETHORPE ,GA ,6
,,,,MILLEN ,GA ,14
,,,,BLACK CREEK ,GA ,2413
,,,,MACON ,GA ,38
,,,STE 300 ,POWDER SPRINGS ,GA ,30
,,,,ROSSVILLE ,GA ,1
,,,1486 CHERRY RD ,FRANKLIN ,GA ,13


Table
15907875 ,HTM-SOLUTIONS INC ,5500 COX RD
15940806 ,KEL TEC CNC INDUSTRIES ,
15917454 ,,701 COLUMBIA BLVD
15940998 ,KNIGHTS MANUFACTURING CO ,701 COLUMBIA BLVD
15909528 ,LIBERTY GUN WORKS ,
15908662 ,PHOENIX ORDNANCE LLC ,6000 66TH STREET NORTH
15908443 ,PROJECT GUNS LLC ,
15947048 ,,
15901092 ,RBMG MANUFACTURING INC ,4761 SW 83 TERR #7
15946787 ,SERBU FIREARMS INC ,
15946669 ,,3761 RECKER HWY
15911272 ,SOUTHERN WEAPONS ,
15909076 ,SPIRIT GUN ,
15910109 ,SUAREZ TACTICAL ,
15908014 ,,1270 BISCAYNE BLVD STE
15908821 ,TACTICAL RIFLES INC ,4918 AIRPORT RD
15907190 ,TACTICAL WEAPONS ,
15908538 ,THE ARMS ROOM LLC ,
15905765 ,,172 CENTER ST
15905974 ,,
15804769 ,ACRW LLC ,1788-B LYTLE RD
15805214 ,,55 LYLE FIELD ROAD
15805926 ,BLACK FOREST ,
15802906 ,BLANKENSHIP CUSTOM FIREARMS LLC ,3319 GORDON HWY
15802643 ,BP FIREARMS COMPANY ,
15804628 ,,
15806098 ,,2 FORREST ROAD
15804119 ,,4236 NEWTON RD SOUTH
15800675 ,DANIEL DEFENSE INC ,101 WARFIGHTER WAY
15804577 ,,439 RIVERBEND DR
15805973 ,HEAD DOWN PRODUCTS LLC ,4031 FAMBROUGH COURT
15800115 ,,250 KELLER RD
15801270 ,HISTORIC ARMS LLC ,


