Table
57305617 ,GENERAL PRODUCTS & SERVICES LLC ,107 E MAIN ST ,WESTVILLE ,OK ,18 
57306534 ,GH ARMS LLC ,208 NW 19TH STREET ,OKLAHOMA CITY ,OK ,2 
57304721 ,HAILEY ORDNANCE COMPANY ,1661 EXCHANGE AVE ,OKLAHOMA CITY ,OK ,3 
57304832 ,HARSH FIREARMS LLC ,3535 MACDONNELL DR ,NORMAN ,OK ,1 
57306691 ,HERITAGE FIREARMS LLC. ,9487 KELTNER ROAD ,LEON ,OK ,10 
57306161 ,HUNTING FOR JESUS OUTDOORS LLC ,820 N ELK AVE ,ELK CITY ,OK ,6 
57306211 ,INFINITY CUSTOM SERVICES LLC ,6644 SE QUAIL RIDGE RD ,BARTLESVILLE ,OK ,29 
57306210 ,INFINITY CUSTOM SERVICES LLC ,2960 E JOSIAH BLVD ,SKIATOOK ,OK ,7 
57306509 ,"ISRAEL, JASON LEE ",110721 S 4746 RD ,MULDROW ,OK ,5 
57303725 ,"KARAMITIS, MARK JAMES ",17570 S 4210 RD ,CLAREMORE ,OK ,1 
57306315 ,"MCCUNE, STEPHEN RONALD ",1116 COUNTY ST 2990 ,BLANCHARD ,OK ,7 
57306996 ,"MOREY, HOWARD MICHAEL ",313 N RAMBLIN OAKS DR ,MOORE ,OK ,8 
57304666 ,OKLAHOMA MACHINE GUNS LLC ,615 W WILSHIRE STE 1400 ,OKLAHOMA CITY ,OK ,2 
57305420 ,PARABELLUM COMBAT SYSTEMS LLC ,301 WORLEY ST ,STILWELL ,OK ,3 
57306722 ,PAWNEE PRECISION ARMORY LLC ,44465 OK-18 ,PAWNEE ,OK ,1 
57306186 ,"PEROT, GEORGE B ",2337 ASH ST ,WAYNOKA ,OK ,2 
57305132 ,"PHILLIPS, DONALD LYLE ",5115 HUGHES DR ,TUTTLE ,OK ,1 
57302015 ,RED DIRT ARMORY LLC ,9301 SW 99TH ,MUSTANG ,OK ,12 
57306448 ,RED ROCK FIREARMS LLC ,6226 E LAKE HELLUMS RD ,ENID ,OK ,90 
57304976 ,RISE ARMAMENT LLC ,1605 E IOLA ST ,BROKEN ARROW ,OK ,189 
57306883 ,SMITH PRECISION RIFLES LLC ,1201 STATE HIGHWAY 9A ,EUFAULA ,OK ,3 
57305924 ,STRATEGIC ARMORY CORPS LLC ,48955 MOCCASIN TRAIL RD ,PRAGUE ,OK ,108 
57305327 ,STUTEVILLE PRECISION LLC ,44755 OAKPOND DR ,SHAWNEE ,OK ,37 
57306607 ,T3 TACTICAL LLC ,9619 W 154TH PL N ,SKIATOOK ,OK ,1 
57305225 ,TAPE MATICS INC ,1539 INDUSTRIAL LN ,TISHOMINGO ,OK ,18 
57302059 ,THE SHOP LLC ,1704 DEAVILLE DR ,NEWCASTLE ,OK ,2 
57306828 ,TODDS ENTITIES INC ,10965 N 2290 ROAD ,CLINTON ,OK ,1 
57337084 ,TROMIX CORPORATION ,20039 E 600 RD ,INOLA ,OK ,2 
57303329 ,TWO RIVERS ARMS LLC ,3921 S BRYANT ,OKLAHOMA CITY ,OK ,21 
57306647 ,UF ENTERPRISES LLC ,1509 VAIL DR ,EDMOND ,OK ,3 
57306263 ,WAR HAMMER TACTICAL LLC ,10650 N 185TH E AVE ,OWASSO ,OK ,8 
57304484 ,"WHITE, RICHARD EDWARD ",41139 BEAR RD ,TERLTON ,OK ,1 


