Table
,,,STREET ,CITY ,ST ,RIFLE MFG
,,,,,FL ,176
,,,719 WHITE DR ,ALFORD ,FL ,74
INC ,,,2029 MARSHALL HUFF RD SUITE A ,DALLAS ,GA ,10
,,,1667 WILLOW WAY ,WOODSTOCK ,GA ,3
,,,,,GA ,7
,,,,,GA ,203
,,,,,IA ,1058
INC ,,,11550 N-BRUSS RD ,RATHDRUM ,ID ,241
,,,,,ID ,1
,,,1140 36TH ST N SUITE B ,LEWISTON ,ID ,5630
DALE ,,,1981 BLIZZARD MT RD ,ARCO ,ID ,4
,,,745 S HANFORD ST ,GENESEO ,IL ,13104
,,,,,IL ,1234
,,,,,IL ,1
,,,,,IL ,14690
,,,,,IL ,15353
ARMS LLC ,,,6243 COFFMAN RD ,INDIANAPOLIS ,IN ,1
WILLIAM ,,,101 COLORADO ST ,PLAINVILLE ,KS ,10
LLC ,,,145 ORCHARD STREET ,RICHMOND ,KY ,43
,,,,,KY ,8
,,,,,KY ,113102
,,,60 INDUSTRIAL ROWE ,GARDNER ,MA ,88158
,,,130 GODDARD MEMORIAL DR ,WORCESTER ,MA ,2636
,,,,,MA ,92122
CORP ,,,396 MAIN ST ,AGAWAM ,MA ,1
INC ,,,4424 JOHN AVE ,BALTIMORE ,MD ,480
,,,,,MD ,48
F ,,,481 BANGOR RD ,DOVER FOXCROFT ,ME ,7
,,,,,ME ,44476
INC ,,,1522 W 40TH ST ,FREMONT ,MI ,3
,,,2249 HIDDEN VALLEY DR ,HOWELL ,MI ,1
,,,210 NE 10TH AVE ,BRAINERD ,MN ,4966
,,,,,MN ,5543


Table
15946787 ,SERBU FIREARMS INC ,6001 JOHNS RD #144 ,TAMPA
15900881 ,,,
15801567 ,COBB MANUFACTURING ,,
15801258 ,HEAVYARMS LLC ,,
15800115 ,,250 KELLER RD ,ROSSVILLE
15840177 ,MASTERPIECE ARMS INC ,116 KINGSBRIDGE DRIVE ,CARROLLTON
54235453 ,DOUBLE DEUCE INC ,24276 240TH ST ,CARROLL
98235032 ,BAT MACHINE CO ,,
98235118 ,EVOLUTION INC ,RT 2 BOX 763-L ,GRANGEVILLE
98200154 ,ROGUE RIFLE ,,
98200093 ,,,
33636039 ,ARMALITE INC ,,
33637390 ,DS ARMS INC ,27W990 INDUSTRIAL AVE ,LAKE BARRINGTON
33637243 ,LEWIS MACHINE & TOOL CO ,1305 W 11TH ST ,MILAN
33637004 ,ROCK RIVER ARMS INC ,1042 CLEVELAND RD ,COLONA
33635798 ,SPRINGFIELD INC ,420 W MAIN ST ,GENESEO
43500047 ,ANTIQUE & MODERN ,,
54800618 ,,,
46100968 ,BLUEGRASS ARMORY ,,
46133576 ,,1200 ONEAL RD ,LONDON
46137026 ,,22 RIFE TRAIL ,HICKORY
60400253 ,,,
60435456 ,,,
60433152 ,,100 SPRINGDALE RD ,WESTFIELD
60401163 ,TAUGWANK SPUR ,,
85234826 ,ARMSCORP USA ,,
85200218 ,BRP CORP ,7592 COMMERCE LANE ,CLINTON
60100118 ,,,
60134465 ,BUSHMASTER FIREARMS BFI/QUALITY PARTS CO ,999 ROOSEVELT TRAIL BLDG 3 ,WINDHAM
43843870 ,ANTHONY W GILKES ,,
43843508 ,,,
34136671 ,ACROMETAL ,,
34135232 ,DEFENSE PROCUREMENT MFG SERVICES INC ,3312 12TH ST SE ,SAINT CLOUD


